param delta tt tau
0.054458	20.072750	308.092957	186.757111
0.054458	20.072683	308.091553	186.755310
0.054458	20.073509	308.096008	186.753998
0.054459	20.073574	308.097534	186.754333
0.054459	20.073952	308.098785	186.752502
0.054459	20.074162	308.100586	186.752258
0.054460	20.074259	308.102264	186.752563
0.054460	20.074333	308.101135	186.750183
0.054461	20.074575	308.101624	186.748428
0.054461	20.074760	308.104218	186.749115
0.054461	20.075478	308.108978	186.748749
0.054462	20.075539	308.108063	186.746674
0.054462	20.075069	308.106262	186.746918
0.054462	20.075880	308.110077	186.745041
0.054463	20.076376	308.113647	186.744812
0.054463	20.076330	308.114777	186.745438
0.054463	20.076694	308.116058	186.743729
0.054464	20.076757	308.116943	186.743439
0.054464	20.077003	308.117004	186.741241
0.054464	20.076946	308.118164	186.741943
0.054465	20.077051	308.117401	186.739746
0.054465	20.077709	308.123199	186.740784
0.054465	20.077991	308.124054	186.739151
0.054466	20.077757	308.123077	186.738800
0.054466	20.078672	308.128052	186.737457
0.054467	20.078310	308.125916	186.736710
0.054467	20.078856	308.128296	186.735001
0.054467	20.078970	308.128906	186.734131
0.054468	20.079351	308.131287	186.733398
0.054468	20.079132	308.130554	186.733215
0.054468	20.079523	308.133362	186.732880
0.054469	20.079750	308.134338	186.731689
0.054469	20.079948	308.135925	186.731277
0.054469	20.080353	308.137878	186.729996
0.054470	20.080423	308.138855	186.729767
0.054470	20.081081	308.142273	186.728424
0.054470	20.081305	308.144745	186.728729
0.054471	20.081429	308.145081	186.727539
0.054471	20.081314	308.143860	186.726212
0.054472	20.081863	308.146179	186.724426
0.054472	20.082251	308.149475	186.724579
0.054472	20.082037	308.148773	186.724396
0.054473	20.082689	308.151672	186.722565
0.054473	20.082767	308.152161	186.721771
0.054473	20.083132	308.155334	186.721954
0.054474	20.083210	308.154999	186.720367
0.054474	20.083473	308.157013	186.719986
0.054474	20.083563	308.157959	186.719604
0.054475	20.084089	308.160248	186.717926
0.054475	20.084133	308.160492	186.717102
0.054475	20.084507	308.163300	186.716858
0.054476	20.084629	308.163574	186.715607
0.054476	20.084431	308.161957	186.714417
0.054476	20.084959	308.165253	186.713715
0.054477	20.085167	308.166870	186.713287
0.054477	20.085699	308.170502	186.712906
0.054478	20.085674	308.170441	186.712219
0.054478	20.085712	308.169739	186.710480
0.054478	20.086233	308.174377	186.711182
0.054479	20.086779	308.176239	186.708954
0.054479	20.086847	308.178162	186.709671
0.054479	20.086966	308.177948	186.707962
0.054480	20.086983	308.177460	186.706573
0.054480	20.087242	308.179108	186.705872
0.054480	20.087486	308.180939	186.705429
0.054481	20.088154	308.186096	186.705750
0.054481	20.088230	308.185516	186.703934
0.054481	20.088291	308.186035	186.703293
0.054482	20.088686	308.188293	186.702362
0.054482	20.088890	308.190002	186.702057
0.054483	20.088867	308.189911	186.701294
0.054483	20.089212	308.191589	186.700104
0.054483	20.089617	308.193085	186.698364
0.054484	20.089987	308.196289	186.698547
0.054484	20.089918	308.196442	186.698318
0.054484	20.090319	308.197449	186.696106
0.054485	20.090494	308.199402	186.696198
0.054485	20.090733	308.199921	186.694504
0.054485	20.090561	308.199829	186.694656
0.054486	20.091208	308.203827	186.693954
0.054486	20.091612	308.206299	186.693192
0.054486	20.091799	308.206909	186.691864
0.054487	20.091778	308.206726	186.691040
0.054487	20.092041	308.207977	186.689911
0.054487	20.092373	308.211334	186.690460
0.054488	20.092426	308.210754	186.688766
0.054488	20.092739	308.214539	186.689880
0.054489	20.093342	308.215851	186.686737
0.054489	20.093279	308.215912	186.686386
0.054489	20.093477	308.217621	186.686111
0.054490	20.093601	308.217865	186.684814
0.054490	20.093977	308.221069	186.684967
0.054490	20.093805	308.219147	186.683289
